timestamp,hour,day_of_week,is_holiday,weather,wave_quality,temperature,crowdedness
2024-03-03 08:00:00,8,Sunday,0,Rainy,Poor,64.2,23
2024-03-03 09:00:00,9,Sunday,0,Sunny,Fair,74.7,39
2024-03-03 10:00:00,10,Sunday,0,Cloudy,Poor,44.5,32
2024-03-03 11:00:00,11,Sunday,0,Sunny,Excellent,66.5,60
2024-03-03 12:00:00,12,Sunday,0,Foggy,Excellent,86.7,54
2024-03-03 13:00:00,13,Sunday,0,Cloudy,Poor,59.7,47
2024-03-03 14:00:00,14,Sunday,0,Rainy,Good,73.0,56
2024-03-03 15:00:00,15,Sunday,0,Rainy,Fair,61.3,61
2024-03-03 16:00:00,16,Sunday,0,Cloudy,Fair,65.0,51
2024-03-03 17:00:00,17,Sunday,0,Rainy,Good,82.5,68
2024-03-03 18:00:00,18,Sunday,0,Foggy,Fair,56.0,50
2024-03-03 19:00:00,19,Sunday,0,Rainy,Fair,71.0,55
2024-03-03 20:00:00,20,Sunday,0,Rainy,Poor,64.6,61
2024-03-03 21:00:00,21,Sunday,0,Rainy,Good,66.0,63
2024-03-03 22:00:00,22,Sunday,0,Sunny,Poor,57.7,73
2024-03-03 23:00:00,23,Sunday,0,Rainy,Fair,63.2,55
2024-03-04 00:00:00,0,Monday,0,Rainy,Poor,60.1,26
2024-03-04 01:00:00,1,Monday,0,Sunny,Excellent,74.8,53
2024-03-04 02:00:00,2,Monday,0,Cloudy,Poor,64.2,24
2024-03-04 03:00:00,3,Monday,0,Sunny,Poor,57.4,34
2024-03-04 04:00:00,4,Monday,0,Foggy,Poor,58.7,27
2024-03-04 05:00:00,5,Monday,0,Cloudy,Good,68.7,33
2024-03-04 06:00:00,6,Monday,0,Foggy,Fair,62.8,20
2024-03-04 07:00:00,7,Monday,0,Rainy,Good,61.4,37
2024-03-04 08:00:00,8,Monday,0,Rainy,Excellent,54.9,37
2024-03-04 09:00:00,9,Monday,0,Foggy,Fair,71.7,32
2024-03-04 10:00:00,10,Monday,0,Cloudy,Good,75.4,37
2024-03-04 11:00:00,11,Monday,0,Rainy,Good,63.8,43
2024-03-04 12:00:00,12,Monday,0,Foggy,Good,83.4,57
2024-03-04 13:00:00,13,Monday,0,Sunny,Poor,73.2,68
2024-03-04 14:00:00,14,Monday,0,Cloudy,Fair,83.9,52
2024-03-04 15:00:00,15,Monday,0,Rainy,Poor,62.9,51
2024-03-04 16:00:00,16,Monday,0,Sunny,Poor,80.8,66
2024-03-04 17:00:00,17,Monday,0,Sunny,Poor,69.5,65
2024-03-04 18:00:00,18,Monday,0,Sunny,Poor,75.5,73
2024-03-04 19:00:00,19,Monday,0,Foggy,Good,78.3,78
2024-03-04 20:00:00,20,Monday,0,Foggy,Fair,57.7,63
2024-03-04 21:00:00,21,Monday,0,Foggy,Good,73.1,76
2024-03-04 22:00:00,22,Monday,0,Sunny,Poor,72.8,82
2024-03-04 23:00:00,23,Monday,0,Sunny,Fair,70.1,66
2024-03-05 00:00:00,0,Tuesday,0,Sunny,Good,72.8,38
2024-03-05 01:00:00,1,Tuesday,0,Sunny,Fair,75.1,37
2024-03-05 02:00:00,2,Tuesday,0,Cloudy,Poor,76.9,26
2024-03-05 03:00:00,3,Tuesday,0,Sunny,Poor,74.0,35
2024-03-05 04:00:00,4,Tuesday,0,Foggy,Poor,62.5,21
2024-03-05 05:00:00,5,Tuesday,0,Sunny,Excellent,71.2,49
2024-03-05 06:00:00,6,Tuesday,0,Sunny,Poor,72.2,41
2024-03-05 07:00:00,7,Tuesday,0,Sunny,Poor,57.9,36
2024-03-05 08:00:00,8,Tuesday,0,Sunny,Good,57.5,44
2024-03-05 09:00:00,9,Tuesday,0,Rainy,Good,65.0,35
2024-03-05 10:00:00,10,Tuesday,0,Sunny,Fair,62.1,47
2024-03-05 11:00:00,11,Tuesday,0,Foggy,Poor,55.0,44
2024-03-05 12:00:00,12,Tuesday,0,Foggy,Excellent,71.8,55
2024-03-05 13:00:00,13,Tuesday,0,Rainy,Poor,66.3,46
2024-03-05 14:00:00,14,Tuesday,0,Cloudy,Excellent,74.3,59
2024-03-05 15:00:00,15,Tuesday,0,Sunny,Good,50.2,72
2024-03-05 16:00:00,16,Tuesday,0,Sunny,Fair,80.0,68
2024-03-05 17:00:00,17,Tuesday,0,Cloudy,Fair,70.5,67
2024-03-05 18:00:00,18,Tuesday,0,Sunny,Fair,62.4,74
2024-03-05 19:00:00,19,Tuesday,0,Foggy,Fair,64.6,62
2024-03-05 20:00:00,20,Tuesday,0,Sunny,Fair,71.9,74
2024-03-05 21:00:00,21,Tuesday,0,Foggy,Fair,64.4,72
2024-03-05 22:00:00,22,Tuesday,0,Rainy,Fair,65.6,60
2024-03-05 23:00:00,23,Tuesday,0,Sunny,Poor,65.9,76
2024-03-06 00:00:00,0,Wednesday,0,Sunny,Poor,75.6,42
2024-03-06 01:00:00,1,Wednesday,0,Foggy,Good,39.7,40
2024-03-06 02:00:00,2,Wednesday,0,Rainy,Fair,58.8,19
2024-03-06 03:00:00,3,Wednesday,0,Sunny,Good,58.6,48
2024-03-06 04:00:00,4,Wednesday,0,Sunny,Good,54.2,43
2024-03-06 05:00:00,5,Wednesday,0,Cloudy,Poor,74.5,27
2024-03-06 06:00:00,6,Wednesday,0,Cloudy,Poor,55.7,35
2024-03-06 07:00:00,7,Wednesday,0,Foggy,Poor,59.7,35
2024-03-06 08:00:00,8,Wednesday,0,Sunny,Good,62.6,44
2024-03-06 09:00:00,9,Wednesday,0,Foggy,Good,68.7,39
2024-03-06 10:00:00,10,Wednesday,0,Cloudy,Fair,57.9,34
2024-03-06 11:00:00,11,Wednesday,0,Rainy,Fair,57.8,36
2024-03-06 12:00:00,12,Wednesday,0,Sunny,Poor,78.7,56
2024-03-06 13:00:00,13,Wednesday,0,Sunny,Fair,50.2,68
2024-03-06 14:00:00,14,Wednesday,0,Sunny,Poor,57.5,62
2024-03-06 15:00:00,15,Wednesday,0,Rainy,Excellent,73.2,61
2024-03-06 16:00:00,16,Wednesday,0,Sunny,Excellent,73.3,82
2024-03-06 17:00:00,17,Wednesday,0,Rainy,Excellent,63.6,58
2024-03-06 18:00:00,18,Wednesday,0,Foggy,Fair,51.8,63
2024-03-06 19:00:00,19,Wednesday,0,Foggy,Poor,71.2,62
2024-03-06 20:00:00,20,Wednesday,0,Foggy,Poor,63.0,64
2024-03-06 21:00:00,21,Wednesday,0,Sunny,Excellent,75.6,82
2024-03-06 22:00:00,22,Wednesday,0,Cloudy,Excellent,75.9,68
2024-03-06 23:00:00,23,Wednesday,0,Foggy,Fair,78.5,75
2024-03-07 00:00:00,0,Thursday,0,Rainy,Poor,63.9,25
2024-03-07 01:00:00,1,Thursday,0,Sunny,Fair,74.1,43
2024-03-07 02:00:00,2,Thursday,0,Rainy,Fair,67.4,16
2024-03-07 03:00:00,3,Thursday,0,Rainy,Excellent,53.5,28
2024-03-07 04:00:00,4,Thursday,0,Cloudy,Good,49.6,36
2024-03-07 05:00:00,5,Thursday,0,Sunny,Excellent,80.3,46
2024-03-07 06:00:00,6,Thursday,0,Foggy,Fair,69.9,31
2024-03-07 07:00:00,7,Thursday,0,Cloudy,Poor,57.2,20
2024-03-07 08:00:00,8,Thursday,0,Cloudy,Good,75.3,43
2024-03-07 09:00:00,9,Thursday,0,Sunny,Fair,63.6,30
2024-03-07 10:00:00,10,Thursday,0,Cloudy,Fair,69.9,27
2024-03-07 11:00:00,11,Thursday,0,Sunny,Fair,69.8,55
2024-03-07 12:00:00,12,Thursday,0,Sunny,Fair,63.4,68
2024-03-07 13:00:00,13,Thursday,0,Foggy,Good,57.3,63
2024-03-07 14:00:00,14,Thursday,0,Cloudy,Good,56.4,62
2024-03-07 15:00:00,15,Thursday,0,Cloudy,Fair,73.4,56
2024-03-07 16:00:00,16,Thursday,0,Rainy,Good,63.1,62
2024-03-07 17:00:00,17,Thursday,0,Sunny,Good,61.7,88
2024-03-07 18:00:00,18,Thursday,0,Sunny,Good,73.7,88
2024-03-07 19:00:00,19,Thursday,0,Foggy,Excellent,67.5,70
2024-03-07 20:00:00,20,Thursday,0,Rainy,Poor,52.6,64
2024-03-07 21:00:00,21,Thursday,0,Rainy,Poor,61.4,64
2024-03-07 22:00:00,22,Thursday,0,Sunny,Good,55.6,82
2024-03-07 23:00:00,23,Thursday,0,Foggy,Fair,68.7,55
2024-03-08 00:00:00,0,Friday,0,Sunny,Fair,84.2,45
2024-03-08 01:00:00,1,Friday,0,Cloudy,Poor,56.1,30
2024-03-08 02:00:00,2,Friday,0,Sunny,Good,55.4,47
2024-03-08 03:00:00,3,Friday,0,Foggy,Good,64.6,41
2024-03-08 04:00:00,4,Friday,0,Rainy,Excellent,69.2,28
2024-03-08 05:00:00,5,Friday,0,Sunny,Good,71.7,43
2024-03-08 06:00:00,6,Friday,0,Rainy,Excellent,88.7,30
2024-03-08 07:00:00,7,Friday,0,Rainy,Excellent,80.7,31
2024-03-08 08:00:00,8,Friday,0,Rainy,Excellent,78.8,35
2024-03-08 09:00:00,9,Friday,0,Rainy,Poor,57.1,24
2024-03-08 10:00:00,10,Friday,0,Sunny,Good,45.0,55
2024-03-08 11:00:00,11,Friday,0,Sunny,Poor,77.3,51
2024-03-08 12:00:00,12,Friday,0,Foggy,Good,59.9,54
2024-03-08 13:00:00,13,Friday,0,Sunny,Poor,82.3,56
2024-03-08 14:00:00,14,Friday,0,Rainy,Fair,61.4,50
2024-03-08 15:00:00,15,Friday,0,Foggy,Poor,58.4,61
2024-03-08 16:00:00,16,Friday,0,Rainy,Excellent,70.9,55
2024-03-08 17:00:00,17,Friday,0,Foggy,Excellent,67.3,78
2024-03-08 18:00:00,18,Friday,0,Sunny,Fair,63.5,70
2024-03-08 19:00:00,19,Friday,0,Sunny,Poor,66.8,83
2024-03-08 20:00:00,20,Friday,0,Sunny,Excellent,70.1,82
2024-03-08 21:00:00,21,Friday,0,Cloudy,Fair,78.7,56
2024-03-08 22:00:00,22,Friday,0,Cloudy,Fair,83.7,62
2024-03-08 23:00:00,23,Friday,0,Foggy,Excellent,65.3,78
2024-03-09 00:00:00,0,Saturday,0,Cloudy,Fair,54.6,34
2024-03-09 01:00:00,1,Saturday,0,Cloudy,Poor,56.8,31
2024-03-09 02:00:00,2,Saturday,0,Foggy,Excellent,63.2,34
2024-03-09 03:00:00,3,Saturday,0,Rainy,Fair,69.8,17
2024-03-09 04:00:00,4,Saturday,0,Sunny,Excellent,61.3,47
2024-03-09 05:00:00,5,Saturday,0,Sunny,Good,61.0,41
2024-03-09 06:00:00,6,Saturday,0,Rainy,Good,74.8,27
2024-03-09 07:00:00,7,Saturday,0,Sunny,Good,67.4,42
2024-03-09 08:00:00,8,Saturday,0,Cloudy,Poor,60.0,33
2024-03-09 09:00:00,9,Saturday,0,Sunny,Excellent,62.0,57
2024-03-09 10:00:00,10,Saturday,0,Sunny,Fair,82.4,49
2024-03-09 11:00:00,11,Saturday,0,Sunny,Excellent,68.3,68
2024-03-09 12:00:00,12,Saturday,0,Cloudy,Fair,60.4,41
2024-03-09 13:00:00,13,Saturday,0,Foggy,Good,58.8,58
2024-03-09 14:00:00,14,Saturday,0,Rainy,Poor,83.9,45
2024-03-09 15:00:00,15,Saturday,0,Rainy,Good,69.6,66
2024-03-09 16:00:00,16,Saturday,0,Sunny,Poor,65.1,69
2024-03-09 17:00:00,17,Saturday,0,Sunny,Poor,63.4,68
2024-03-09 18:00:00,18,Saturday,0,Foggy,Good,64.0,71
2024-03-09 19:00:00,19,Saturday,0,Rainy,Fair,66.7,51
2024-03-09 20:00:00,20,Saturday,0,Rainy,Excellent,51.5,79
2024-03-09 21:00:00,21,Saturday,0,Cloudy,Fair,71.4,60
2024-03-09 22:00:00,22,Saturday,0,Foggy,Excellent,48.3,66
2024-03-09 23:00:00,23,Saturday,0,Foggy,Poor,84.4,63
2024-03-10 00:00:00,0,Sunday,0,Cloudy,Excellent,62.2,34
2024-03-10 01:00:00,1,Sunday,0,Rainy,Fair,63.8,22
2024-03-10 02:00:00,2,Sunday,0,Sunny,Fair,58.7,42
2024-03-10 03:00:00,3,Sunday,0,Foggy,Excellent,56.1,32
2024-03-10 04:00:00,4,Sunday,0,Cloudy,Good,47.8,39
2024-03-10 05:00:00,5,Sunday,0,Sunny,Poor,59.6,30
2024-03-10 06:00:00,6,Sunday,0,Rainy,Good,72.0,28
2024-03-10 07:00:00,7,Sunday,0,Foggy,Fair,65.2,34
2024-03-10 08:00:00,8,Sunday,0,Cloudy,Excellent,51.8,34
2024-03-10 09:00:00,9,Sunday,0,Rainy,Excellent,61.6,43
2024-03-10 10:00:00,10,Sunday,0,Cloudy,Fair,57.1,37
2024-03-10 11:00:00,11,Sunday,0,Foggy,Poor,58.5,38
2024-03-10 12:00:00,12,Sunday,0,Sunny,Poor,61.9,59
2024-03-10 13:00:00,13,Sunday,0,Rainy,Poor,76.2,41
2024-03-10 14:00:00,14,Sunday,0,Sunny,Poor,63.5,57
2024-03-10 15:00:00,15,Sunday,0,Sunny,Excellent,74.8,87
2024-03-10 16:00:00,16,Sunday,0,Foggy,Excellent,62.8,73
2024-03-10 17:00:00,17,Sunday,0,Cloudy,Good,75.9,72
2024-03-10 18:00:00,18,Sunday,0,Cloudy,Excellent,50.1,81
2024-03-10 19:00:00,19,Sunday,0,Cloudy,Excellent,67.4,75
2024-03-10 20:00:00,20,Sunday,0,Cloudy,Poor,44.7,63
2024-03-10 21:00:00,21,Sunday,0,Cloudy,Fair,67.8,71
2024-03-10 22:00:00,22,Sunday,0,Rainy,Good,65.4,59
2024-03-10 23:00:00,23,Sunday,0,Foggy,Excellent,67.1,80
2024-03-11 00:00:00,0,Monday,0,Foggy,Excellent,67.3,47
2024-03-11 01:00:00,1,Monday,0,Foggy,Poor,60.9,25
2024-03-11 02:00:00,2,Monday,0,Rainy,Fair,57.5,23
2024-03-11 03:00:00,3,Monday,0,Rainy,Excellent,35.7,32
2024-03-11 04:00:00,4,Monday,0,Foggy,Fair,56.7,26
2024-03-11 05:00:00,5,Monday,0,Cloudy,Fair,56.2,26
2024-03-11 06:00:00,6,Monday,0,Foggy,Poor,61.7,30
2024-03-11 07:00:00,7,Monday,0,Foggy,Good,58.1,33
2024-03-11 08:00:00,8,Monday,0,Rainy,Poor,51.5,17
2024-03-11 09:00:00,9,Monday,0,Foggy,Poor,49.1,25
2024-03-11 10:00:00,10,Monday,0,Foggy,Excellent,54.1,47
2024-03-11 11:00:00,11,Monday,0,Cloudy,Fair,53.0,43
2024-03-11 12:00:00,12,Monday,0,Foggy,Good,77.7,67
2024-03-11 13:00:00,13,Monday,0,Rainy,Poor,63.3,33
2024-03-11 14:00:00,14,Monday,0,Cloudy,Good,70.3,59
2024-03-11 15:00:00,15,Monday,0,Sunny,Excellent,50.9,77
2024-03-11 16:00:00,16,Monday,0,Rainy,Good,75.4,64
2024-03-11 17:00:00,17,Monday,0,Rainy,Excellent,84.6,71
2024-03-11 18:00:00,18,Monday,0,Rainy,Good,61.7,68
2024-03-11 19:00:00,19,Monday,0,Sunny,Good,62.3,84
2024-03-11 20:00:00,20,Monday,0,Rainy,Fair,71.5,65
2024-03-11 21:00:00,21,Monday,0,Rainy,Excellent,64.7,68
2024-03-11 22:00:00,22,Monday,0,Foggy,Excellent,63.4,66
2024-03-11 23:00:00,23,Monday,0,Rainy,Good,54.6,64
2024-03-12 00:00:00,0,Tuesday,0,Rainy,Good,90.6,41
2024-03-12 01:00:00,1,Tuesday,0,Foggy,Fair,86.6,33
2024-03-12 02:00:00,2,Tuesday,0,Foggy,Good,66.0,30
2024-03-12 03:00:00,3,Tuesday,0,Sunny,Excellent,62.4,48
2024-03-12 04:00:00,4,Tuesday,0,Cloudy,Excellent,58.6,31
2024-03-12 05:00:00,5,Tuesday,0,Cloudy,Fair,63.0,25
2024-03-12 06:00:00,6,Tuesday,0,Rainy,Poor,56.5,20
2024-03-12 07:00:00,7,Tuesday,0,Cloudy,Poor,54.1,24
2024-03-12 08:00:00,8,Tuesday,0,Foggy,Poor,75.6,26
2024-03-12 09:00:00,9,Tuesday,0,Cloudy,Poor,68.9,32
2024-03-12 10:00:00,10,Tuesday,0,Foggy,Good,78.6,49
2024-03-12 11:00:00,11,Tuesday,0,Cloudy,Good,78.5,45
2024-03-12 12:00:00,12,Tuesday,0,Rainy,Fair,64.7,49
2024-03-12 13:00:00,13,Tuesday,0,Sunny,Good,63.9,65
2024-03-12 14:00:00,14,Tuesday,0,Sunny,Good,70.8,75
2024-03-12 15:00:00,15,Tuesday,0,Cloudy,Poor,61.0,54
2024-03-12 16:00:00,16,Tuesday,0,Rainy,Poor,55.9,50
2024-03-12 17:00:00,17,Tuesday,0,Foggy,Poor,79.4,63
2024-03-12 18:00:00,18,Tuesday,0,Rainy,Fair,63.8,49
2024-03-12 19:00:00,19,Tuesday,0,Rainy,Fair,68.0,62
2024-03-12 20:00:00,20,Tuesday,0,Sunny,Fair,66.1,70
2024-03-12 21:00:00,21,Tuesday,0,Cloudy,Excellent,68.3,68
2024-03-12 22:00:00,22,Tuesday,0,Sunny,Poor,47.1,64
2024-03-12 23:00:00,23,Tuesday,0,Rainy,Excellent,66.5,65
2024-03-13 00:00:00,0,Wednesday,0,Foggy,Excellent,65.9,45
2024-03-13 01:00:00,1,Wednesday,0,Sunny,Good,72.6,46
2024-03-13 02:00:00,2,Wednesday,0,Sunny,Good,54.2,48
2024-03-13 03:00:00,3,Wednesday,0,Rainy,Excellent,50.4,34
2024-03-13 04:00:00,4,Wednesday,0,Sunny,Fair,60.5,26
2024-03-13 05:00:00,5,Wednesday,0,Cloudy,Fair,67.9,26
2024-03-13 06:00:00,6,Wednesday,0,Rainy,Good,86.6,31
2024-03-13 07:00:00,7,Wednesday,0,Rainy,Fair,68.8,15
2024-03-13 08:00:00,8,Wednesday,0,Foggy,Good,66.1,52
2024-03-13 09:00:00,9,Wednesday,0,Foggy,Fair,80.6,41
2024-03-13 10:00:00,10,Wednesday,0,Foggy,Poor,82.7,38
2024-03-13 11:00:00,11,Wednesday,0,Rainy,Excellent,62.3,40
2024-03-13 12:00:00,12,Wednesday,0,Cloudy,Fair,61.0,48
2024-03-13 13:00:00,13,Wednesday,0,Rainy,Poor,62.0,37
2024-03-13 14:00:00,14,Wednesday,0,Foggy,Excellent,52.2,57
2024-03-13 15:00:00,15,Wednesday,0,Rainy,Poor,76.2,50
2024-03-13 16:00:00,16,Wednesday,0,Foggy,Fair,65.4,53
2024-03-13 17:00:00,17,Wednesday,0,Rainy,Excellent,83.3,60
2024-03-13 18:00:00,18,Wednesday,0,Rainy,Fair,63.7,63
2024-03-13 19:00:00,19,Wednesday,0,Cloudy,Excellent,82.0,81
2024-03-13 20:00:00,20,Wednesday,0,Rainy,Fair,65.2,63
2024-03-13 21:00:00,21,Wednesday,0,Foggy,Good,63.8,75
2024-03-13 22:00:00,22,Wednesday,0,Cloudy,Good,86.1,77
2024-03-13 23:00:00,23,Wednesday,0,Sunny,Fair,79.7,64
2024-03-14 00:00:00,0,Thursday,0,Rainy,Poor,60.1,20
2024-03-14 01:00:00,1,Thursday,0,Sunny,Fair,66.1,40
2024-03-14 02:00:00,2,Thursday,0,Sunny,Poor,54.2,30
2024-03-14 03:00:00,3,Thursday,0,Rainy,Fair,61.7,15
2024-03-14 04:00:00,4,Thursday,0,Sunny,Fair,65.9,26
2024-03-14 05:00:00,5,Thursday,0,Rainy,Good,61.1,32
2024-03-14 06:00:00,6,Thursday,0,Sunny,Good,63.1,47
2024-03-14 07:00:00,7,Thursday,0,Cloudy,Fair,72.1,31
2024-03-14 08:00:00,8,Thursday,0,Cloudy,Good,71.6,50
2024-03-14 09:00:00,9,Thursday,0,Foggy,Excellent,58.1,45
2024-03-14 10:00:00,10,Thursday,0,Sunny,Excellent,76.9,56
2024-03-14 11:00:00,11,Thursday,0,Sunny,Good,53.3,67
2024-03-14 12:00:00,12,Thursday,0,Foggy,Poor,70.4,44
2024-03-14 13:00:00,13,Thursday,0,Sunny,Excellent,56.5,76
2024-03-14 14:00:00,14,Thursday,0,Foggy,Good,83.7,68
2024-03-14 15:00:00,15,Thursday,0,Foggy,Excellent,70.7,67
2024-03-14 16:00:00,16,Thursday,0,Cloudy,Poor,58.9,72
2024-03-14 17:00:00,17,Thursday,0,Sunny,Fair,62.5,75
2024-03-14 18:00:00,18,Thursday,0,Foggy,Fair,30.2,70
2024-03-14 19:00:00,19,Thursday,0,Sunny,Good,71.1,81
2024-03-14 20:00:00,20,Thursday,0,Rainy,Excellent,41.4,63
2024-03-14 21:00:00,21,Thursday,0,Foggy,Good,62.2,77
2024-03-14 22:00:00,22,Thursday,0,Rainy,Fair,59.2,57
2024-03-14 23:00:00,23,Thursday,0,Sunny,Excellent,79.8,87
2024-03-15 00:00:00,0,Friday,0,Rainy,Excellent,59.1,38
2024-03-15 01:00:00,1,Friday,0,Cloudy,Good,49.3,40
2024-03-15 02:00:00,2,Friday,0,Foggy,Good,63.0,40
2024-03-15 03:00:00,3,Friday,0,Sunny,Excellent,79.9,49
2024-03-15 04:00:00,4,Friday,0,Foggy,Good,68.0,36
2024-03-15 05:00:00,5,Friday,0,Foggy,Poor,58.1,26
2024-03-15 06:00:00,6,Friday,0,Foggy,Excellent,65.2,29
2024-03-15 07:00:00,7,Friday,0,Sunny,Excellent,64.1,44
2024-03-15 08:00:00,8,Friday,0,Foggy,Excellent,58.7,35
2024-03-15 09:00:00,9,Friday,0,Foggy,Good,56.0,50
2024-03-15 10:00:00,10,Friday,0,Cloudy,Poor,67.1,35
2024-03-15 11:00:00,11,Friday,0,Sunny,Excellent,82.6,68
2024-03-15 12:00:00,12,Friday,0,Cloudy,Good,59.7,59
2024-03-15 13:00:00,13,Friday,0,Rainy,Excellent,65.0,52
2024-03-15 14:00:00,14,Friday,0,Foggy,Excellent,64.8,66
2024-03-15 15:00:00,15,Friday,0,Cloudy,Fair,84.4,51
2024-03-15 16:00:00,16,Friday,0,Foggy,Poor,68.6,56
2024-03-15 17:00:00,17,Friday,0,Sunny,Excellent,60.5,76
2024-03-15 18:00:00,18,Friday,0,Rainy,Poor,77.3,54
2024-03-15 19:00:00,19,Friday,0,Foggy,Fair,54.7,63
2024-03-15 20:00:00,20,Friday,0,Cloudy,Good,73.8,85
2024-03-15 21:00:00,21,Friday,0,Cloudy,Good,54.9,64
2024-03-15 22:00:00,22,Friday,0,Foggy,Poor,54.0,61
2024-03-15 23:00:00,23,Friday,0,Cloudy,Excellent,68.6,79
2024-03-16 00:00:00,0,Saturday,0,Sunny,Poor,64.8,37
2024-03-16 01:00:00,1,Saturday,0,Rainy,Poor,59.5,22
2024-03-16 02:00:00,2,Saturday,0,Sunny,Excellent,49.8,39
2024-03-16 03:00:00,3,Saturday,0,Rainy,Fair,84.5,17
2024-03-16 04:00:00,4,Saturday,0,Foggy,Poor,76.6,31
2024-03-16 05:00:00,5,Saturday,0,Foggy,Fair,65.4,30
2024-03-16 06:00:00,6,Saturday,0,Sunny,Poor,68.3,36
2024-03-16 07:00:00,7,Saturday,0,Foggy,Excellent,60.3,43
2024-03-16 08:00:00,8,Saturday,0,Cloudy,Excellent,65.0,42
2024-03-16 09:00:00,9,Saturday,0,Foggy,Good,58.9,42
2024-03-16 10:00:00,10,Saturday,0,Foggy,Poor,82.8,40
2024-03-16 11:00:00,11,Saturday,0,Sunny,Excellent,68.6,66
2024-03-16 12:00:00,12,Saturday,0,Cloudy,Poor,49.8,48
2024-03-16 13:00:00,13,Saturday,0,Sunny,Fair,67.5,64
2024-03-16 14:00:00,14,Saturday,0,Foggy,Fair,66.1,51
2024-03-16 15:00:00,15,Saturday,0,Cloudy,Excellent,78.0,65
2024-03-16 16:00:00,16,Saturday,0,Sunny,Good,75.7,75
2024-03-16 17:00:00,17,Saturday,0,Foggy,Good,79.8,70
2024-03-16 18:00:00,18,Saturday,0,Rainy,Fair,63.3,62
2024-03-16 19:00:00,19,Saturday,0,Rainy,Good,61.3,70
2024-03-16 20:00:00,20,Saturday,0,Foggy,Excellent,83.5,75
2024-03-16 21:00:00,21,Saturday,0,Cloudy,Good,66.5,77
2024-03-16 22:00:00,22,Saturday,0,Cloudy,Fair,47.7,64
2024-03-16 23:00:00,23,Saturday,0,Foggy,Fair,83.9,65
2024-03-17 00:00:00,0,Sunday,0,Foggy,Excellent,60.3,31
2024-03-17 01:00:00,1,Sunday,0,Foggy,Good,66.6,39
2024-03-17 02:00:00,2,Sunday,0,Cloudy,Good,62.1,41
2024-03-17 03:00:00,3,Sunday,0,Rainy,Good,71.1,31
2024-03-17 04:00:00,4,Sunday,0,Foggy,Fair,50.5,32
2024-03-17 05:00:00,5,Sunday,0,Foggy,Good,55.2,37
2024-03-17 06:00:00,6,Sunday,0,Cloudy,Poor,57.3,28
2024-03-17 07:00:00,7,Sunday,0,Sunny,Poor,64.9,32
2024-03-17 08:00:00,8,Sunday,0,Foggy,Good,64.0,43
2024-03-17 09:00:00,9,Sunday,0,Sunny,Good,58.7,51
2024-03-17 10:00:00,10,Sunday,0,Sunny,Good,40.8,52
2024-03-17 11:00:00,11,Sunday,0,Rainy,Excellent,71.8,50
2024-03-17 12:00:00,12,Sunday,0,Sunny,Good,60.3,57
2024-03-17 13:00:00,13,Sunday,0,Cloudy,Poor,64.0,47
2024-03-17 14:00:00,14,Sunday,0,Sunny,Poor,78.5,62
2024-03-17 15:00:00,15,Sunday,0,Rainy,Excellent,64.8,66
2024-03-17 16:00:00,16,Sunday,0,Foggy,Good,79.9,74
2024-03-17 17:00:00,17,Sunday,0,Cloudy,Excellent,73.0,69
2024-03-17 18:00:00,18,Sunday,0,Cloudy,Good,76.9,77
2024-03-17 19:00:00,19,Sunday,0,Cloudy,Poor,70.1,64
2024-03-17 20:00:00,20,Sunday,0,Cloudy,Excellent,75.9,81
2024-03-17 21:00:00,21,Sunday,0,Sunny,Excellent,70.0,78
2024-03-17 22:00:00,22,Sunday,0,Cloudy,Excellent,66.0,76
2024-03-17 23:00:00,23,Sunday,0,Rainy,Good,51.9,60
2024-03-18 00:00:00,0,Monday,0,Sunny,Fair,54.6,36
2024-03-18 01:00:00,1,Monday,0,Foggy,Good,73.3,38
2024-03-18 02:00:00,2,Monday,0,Foggy,Good,64.1,33
2024-03-18 03:00:00,3,Monday,0,Rainy,Fair,51.4,20
2024-03-18 04:00:00,4,Monday,0,Cloudy,Fair,53.7,20
2024-03-18 05:00:00,5,Monday,0,Rainy,Good,48.7,40
2024-03-18 06:00:00,6,Monday,0,Sunny,Excellent,61.4,55
2024-03-18 07:00:00,7,Monday,0,Foggy,Fair,62.5,30
2024-03-18 08:00:00,8,Monday,0,Cloudy,Good,67.0,44
2024-03-18 09:00:00,9,Monday,0,Rainy,Excellent,56.1,38
2024-03-18 10:00:00,10,Monday,0,Sunny,Fair,66.0,56
2024-03-18 11:00:00,11,Monday,0,Sunny,Fair,75.8,51
2024-03-18 12:00:00,12,Monday,0,Cloudy,Fair,78.0,50
2024-03-18 13:00:00,13,Monday,0,Sunny,Excellent,64.0,67
2024-03-18 14:00:00,14,Monday,0,Sunny,Poor,49.8,52
2024-03-18 15:00:00,15,Monday,0,Cloudy,Good,61.6,70
2024-03-18 16:00:00,16,Monday,0,Sunny,Excellent,66.4,86
2024-03-18 17:00:00,17,Monday,0,Rainy,Good,53.9,60
2024-03-18 18:00:00,18,Monday,0,Foggy,Fair,80.6,54
2024-03-18 19:00:00,19,Monday,0,Sunny,Good,67.6,85
2024-03-18 20:00:00,20,Monday,0,Rainy,Excellent,56.1,78
2024-03-18 21:00:00,21,Monday,0,Sunny,Poor,72.7,75
2024-03-18 22:00:00,22,Monday,0,Rainy,Poor,69.2,63
2024-03-18 23:00:00,23,Monday,0,Cloudy,Fair,61.0,60
